country,country_short,party_short,wave,party_name_english,party_name_original,family,family_label,poppa_id,partyfacts_id,n_experts,mean_n_experts,manichean,indivisible,generalwill,peoplecentrism,antielitism,peopleimm,peoplewealthy,elitepol,elitemedia,eliteecon,elitecult,lrecon,salienceecon,immigration,nativism,lifestyle,laworder,saliencecult,lroverall,eu,climatepolicy,climatescience,complex,emotional,intradem,personalised,populism_mean,populism_cfa,populism_cfa_rescaled
Czech Republic,CZE,ODS,Wave 1 - 2018,Civic Democratic Party,Občanská demokratická strana,2,Conservatives,710,466,11,10.9375,3.7272727,3.4545455,2.8181818,2.5454545,1.8181819,NA,NA,NA,NA,NA,NA,8.545455,NA,2.090909,6,3.4545455,5.4545455,NA,8.181818,3.6363637,NA,NA,7.3,4.3636365,6.5454545,5.2727275,2.87272728,-1.8090095822631833,2.4277046648793164
Czech Republic,CZE,ODS,Wave 2 - 2023,Civic Democratic Party,Občanská demokratická strana,2,Conservatives,710,466,11,10.76,4.2727272727272725,3.090909090909091,2.1,1.5454545454545454,0.9090909090909091,4.545454545454546,7.3,6.3,5.8,5.8,5.7272727272727275,8.909090909090908,8.727272727272727,4.363636363636363,5.363636363636363,3,6,6,8.636363636363637,4.818181818181818,4.181818181818182,4.5,NA,NA,NA,NA,2.3836363636363638,-2.1872643524064608,1.896338138185908
Czech Republic,CZE,SPO,Wave 1 - 2018,Party of Civic Rights,Strana Práv Občanů,5,Social Democratic,711,NA,11,7.3125,5.375,5,5,7,6.857143,NA,NA,NA,NA,NA,NA,2.4444444,NA,0.7,8,1.8571428,8.777778,NA,1.8888888,1.5,NA,NA,2,6,2.8333333,5,5.8464286,0.49888682829699776,5.66980231029177
Czech Republic,CZE,Svobodní,Wave 1 - 2018,Party of Free Citizens,Strana svobodných občanů,3,Liberal,712,NA,11,7.6875,4.75,3.4285715,3.2857144,2.5,2.4285715,NA,NA,NA,NA,NA,NA,9.222222,NA,1.1428572,6.75,5,3.9,NA,8.777778,0.6,NA,NA,5.8333335,5.375,6.8,4.125,3.27857148,-1.4313581368251027,2.958223650237166
Denmark,DNK,A,Wave 1 - 2018,Social Democrats,Socialdemokraterne,5,Social Democratic,801,379,11,10.1875,5.2222223,5,5.3333335,4.2,4.2727275,NA,NA,NA,NA,NA,NA,3.6363637,NA,3.909091,5.5,6.6363635,5.4545455,NA,4,6.7272725,NA,NA,5.375,6.3333335,5.090909,5.909091,4.80565666,-0.12443323808476027,4.7941717965876824
Denmark,DNK,A,Wave 2 - 2023,Social Democrats,Socialdemokraterne,5,Social Democratic,801,379,9,8.56,4.166666666666667,6,5,5.111111111111111,5.555555555555555,4,5,4.888888888888889,7.222222222222222,7.875,7.5,4.111111111111111,7.888888888888889,3.5555555555555554,6.777777777777778,6.555555555555555,6,6,4.777777777777778,7,5.666666666666667,7,NA,NA,NA,NA,5.166666666666667,-0.2751306314440506,4.58247439892963
Denmark,DNK,O,Wave 1 - 2018,Danish People's Party,Dansk Folkeparti,1,Radical Right,802,1022,11,10.3125,7.6,7.6666665,7.7,7.8,7.818182,NA,NA,NA,NA,NA,NA,4.181818,NA,1.7272727,8.8,3.2727273,8.909091,NA,5.818182,2.1818182,NA,NA,2.75,8.333333,1.9090909,8,7.7169697,2.296693026503399,8.1953330123817
Denmark,DNK,O,Wave 2 - 2023,Danish People's Party,Dansk Folkeparti,1,Radical Right,802,1022,9,8.6,7.5,5.666666666666667,7,8,8.222222222222221,1.1111111111111112,4.555555555555555,5.888888888888889,7.888888888888889,8.125,7.888888888888889,4.666666666666667,5.444444444444445,1.7777777777777777,9.11111111111111,3.5555555555555554,8,7.888888888888889,6.333333333333333,1.5555555555555556,2.6666666666666665,4.142857142857143,NA,NA,NA,NA,7.277777777777778,1.9962576326505563,7.77328595751738
Denmark,DNK,V,Wave 1 - 2018,Venstre - Liberal Party of Denmark,"Venstre, Danmarks Liberale Parti",3,Liberal,803,1204,11,10.1875,5.2222223,5,5,4.5,4.181818,NA,NA,NA,NA,NA,NA,6.4545455,NA,4,6,6.090909,6.4545455,NA,6.3636365,6.818182,NA,NA,5.5,6.4444447,5,6.4545455,4.78080806,-0.1465637199374678,4.763083233522977
Denmark,DNK,V,Wave 2 - 2023,Venstre - Liberal Party of Denmark,"Venstre, Danmarks Liberale Parti",3,Liberal,803,1204,9,8.56,3.3333333333333335,5.5,4,3.888888888888889,3.5555555555555554,4.777777777777778,7.444444444444445,5.333333333333333,6.444444444444445,6.375,6.5,6.444444444444445,8.11111111111111,3.6666666666666665,5.777777777777778,6.555555555555555,5.777777777777778,5.333333333333333,6.333333333333333,7.888888888888889,4.444444444444445,6.428571428571429,NA,NA,NA,NA,4.055555555555555,-1.1156163669906318,3.4017728684146977
Denmark,DNK,Ø,Wave 1 - 2018,Red-Green Alliance,Enhedslisten - De Rød-Grønne,6,Radical Left,804,1527,11,10.125,7.375,3.7777777,4.6666665,5,6.3636365,NA,NA,NA,NA,NA,NA,0.90909094,NA,7.2727275,1.4,8.636364,1.8181819,NA,0.90909094,2.4545455,NA,NA,3.625,6.3333335,7.7272725,3.3636363,5.43661614,0.27436971566056617,5.354404097918496
Denmark,DNK,Ø,Wave 2 - 2023,Red-Green Alliance,Enhedslisten - De Rød-Grønne,6,Radical Left,804,1527,9,8.56,5.5,3.8333333333333335,4.25,6,5.333333333333333,7.444444444444445,2.7777777777777777,7.333333333333333,6.333333333333333,9,6.25,1.1111111111111112,6.555555555555555,6.555555555555555,2.3333333333333335,8.333333333333334,2.3333333333333335,4.888888888888889,1,2.4444444444444446,8.777777777777779,8.142857142857142,NA,NA,NA,NA,4.983333333333333,0.010174050448484073,4.983266060616222
Denmark,DNK,I,Wave 1 - 2018,Liberal Alliance,Liberal Alliance,3,Liberal,805,212,11,10.25,6.3333335,3,2.5555556,4.5,4.6363635,NA,NA,NA,NA,NA,NA,8.363636,NA,5,3.9,7.6363635,4.181818,NA,8.090909,4.5454545,NA,NA,4.25,4.6666665,3.909091,7.090909,4.20505052,-0.8181822247221433,3.81960381087016
Denmark,DNK,I,Wave 2 - 2023,Liberal Alliance,Liberal Alliance,3,Liberal,805,212,9,8.52,4.666666666666667,3.5,2.625,4.444444444444445,4,5.875,8.11111111111111,5.888888888888889,6.333333333333333,5.875,6.5,8.444444444444445,8.666666666666666,5.333333333333333,3.888888888888889,7.555555555555555,3.2222222222222223,4.555555555555555,8.333333333333334,5.444444444444445,3.2222222222222223,5.857142857142857,NA,NA,NA,NA,3.8472222222222223,-1.1838390347321537,3.30593470625262
Denmark,DNK,Å,Wave 1 - 2018,The Alternative,Alternativet,7,Green,806,4070,11,9.75,6.4444447,2,3,3.6666667,4.6,NA,NA,NA,NA,NA,NA,2.3636363,NA,8.181818,1.1,9.181818,1.6363636,NA,1.9090909,6.111111,NA,NA,3.5,7.2222223,7.2727275,6.4545455,3.9422222799999997,-0.9151663038355967,3.683362057081955
Denmark,DNK,Å,Wave 2 - 2023,The Alternative,Alternativet,7,Green,806,4070,9,8.32,6,3.4,3.75,5.555555555555555,4.777777777777778,7.888888888888889,4.285714285714286,6.222222222222222,6.333333333333333,8.25,6.5,2.7777777777777777,4.111111111111111,6.888888888888889,1.7777777777777777,8.333333333333334,2.2222222222222223,5.111111111111111,2.2222222222222223,5.75,9.333333333333334,9,NA,NA,NA,NA,4.696666666666666,-0.15658269762004112,4.749008726623326
Denmark,DNK,B,Wave 1 - 2018,Danish Social Liberal Party,Radikale Venstre,3,Liberal,807,1901,11,10.25,5.5,2.3333333,2.8888888,2.2,2.1818182,NA,NA,NA,NA,NA,NA,5.6363635,NA,8.090909,1.7,8.363636,2.6363637,NA,4.818182,8.909091,NA,NA,6.75,4.3333335,5.909091,5.6363635,3.0208080600000002,-1.4930107160286952,2.871615048154781
Denmark,DNK,B,Wave 2 - 2023,Danish Social Liberal Party,Radikale Venstre,3,Liberal,807,1901,9,8.56,3.5,5,3.75,2.4444444444444446,2,8.555555555555555,6.111111111111111,6.222222222222222,5.888888888888889,7.25,5.75,5.666666666666667,7.777777777777778,7.222222222222222,2.3333333333333335,8.222222222222221,2.4444444444444446,5.333333333333333,4.555555555555555,9.11111111111111,7.888888888888889,9.714285714285714,NA,NA,NA,NA,3.338888888888889,-1.5276845365961453,2.8229057943491047
Denmark,DNK,F,Wave 1 - 2018,Socialist Peoples Party,Socialistik Folkeparti,6,Radical Left,808,329,11,10.125,5.888889,2.875,4,3.4,4.7272725,NA,NA,NA,NA,NA,NA,2.3636363,NA,6,3.2,7.5454545,3.5454545,NA,2.6363637,6.090909,NA,NA,5.625,5.5555553,6.7272725,4.818182,4.1782322999999995,-0.7624054446113988,3.8979581800863414
Denmark,DNK,F,Wave 2 - 2023,Socialist Peoples Party,Socialistik Folkeparti,6,Radical Left,808,329,9,8.56,3.6666666666666665,5.166666666666667,3.625,4.777777777777778,4,6.888888888888889,4.222222222222222,6.333333333333333,6.222222222222222,8.75,6.5,2.6666666666666665,5.777777777777778,6.222222222222222,2.888888888888889,7.555555555555555,3.111111111111111,4,3,6.444444444444445,8,8.857142857142858,NA,NA,NA,NA,4.247222222222222,-0.9301696298209716,3.662285613777148
Denmark,DNK,C,Wave 1 - 2018,Conservative People's Party,Det Konservative Folkeparti,2,Conservatives,809,536,11,10.25,5.6,4.5555553,5.4444447,4.2,3.1818182,NA,NA,NA,NA,NA,NA,6.909091,NA,4,6.5,4.909091,7.5454545,NA,7.2727275,6.7272725,NA,NA,4.875,5.3333335,4.7272725,6,4.59636364,0.05758175023138629,5.04986367354949
Denmark,DNK,C,Wave 2 - 2023,Conservative People's Party,Det Konservative Folkeparti,2,Conservatives,809,536,9,8.56,4.5,5.833333333333333,4.5,3.7777777777777777,3.888888888888889,4.222222222222222,8,5.555555555555555,6.333333333333333,5.625,6.375,7.555555555555555,7.777777777777778,3.111111111111111,6.555555555555555,4.888888888888889,6.777777777777778,6.333333333333333,7.555555555555555,7.555555555555555,4,6.714285714285714,NA,NA,NA,NA,4.5,-0.6824227082472701,4.01031670712129
Denmark,DNK,D,Wave 1 - 2018,The New Right,Nye Borgerlige,1,Radical Right,810,7339,11,7.8125,8,7.8333335,7.857143,7.857143,7.625,NA,NA,NA,NA,NA,NA,8.625,NA,1.3,9.444445,2.625,9.1,NA,9.2,2.125,NA,NA,1.5,8.625,2.75,8.2,7.8345239,2.4878105185870356,8.463811947678062
Denmark,DNK,D,Wave 2 - 2023,The New Right,Nye Borgerlige,1,Radical Right,810,7339,9,8.56,7.833333333333333,5,5.375,7.777777777777778,7.777777777777778,1.2222222222222223,7.555555555555555,6.111111111111111,7.777777777777778,7.125,7.666666666666667,8.555555555555555,6.555555555555555,1.4444444444444444,9.11111111111111,4.444444444444445,7.444444444444445,7.111111111111111,9.333333333333334,3.111111111111111,2.4444444444444446,3.2857142857142856,NA,NA,NA,NA,6.752777777777777,1.4424823121127015,6.995350841110868
Denmark,DNK,K,Wave 2 - 2023,Christian Democrats,Kristendemokraterne,4,Christian Democratic,815,53,9,7,5.833333333333333,6.2,3.857142857142857,4,4.25,6.142857142857143,7,6.285714285714286,6.666666666666667,7.6,6.428571428571429,5.5,4.571428571428571,6.333333333333333,5.555555555555555,3.111111111111111,6.375,6.888888888888889,5.875,4.857142857142857,6.5,7,NA,NA,NA,NA,4.828095238095238,-0.5105768613194601,4.251723129501977
Denmark,DNK,M,Wave 2 - 2023,Moderates,Modernaterne,3,Liberal,819,9063,9,8.36,2.6666666666666665,6.4,4.25,2.888888888888889,3.2222222222222223,6.555555555555555,7,5.777777777777778,6.333333333333333,6.25,6,6.222222222222222,7.444444444444445,5.333333333333333,4.555555555555555,6.666666666666667,4.5,5.222222222222222,5.888888888888889,7.555555555555555,5.666666666666667,6.857142857142857,NA,NA,NA,NA,3.8855555555555554,-1.451600457925508,2.9297875465728014
Denmark,DNK,Q,Wave 2 - 2023,Independent Greens - Denmark's New Left-Wing Party,Frie Grønne – Danmarks nye venstrefløjsparti,7,Green,820,NA,9,7.36,6.5,3,2.4285714285714284,4.75,5.857142857142857,7.777777777777778,3.875,6.285714285714286,6.857142857142857,8.666666666666666,5.5,1.875,4.428571428571429,7.777777777777778,1.3333333333333333,6.222222222222222,3.5,6.125,1.375,5.166666666666667,8.875,8.428571428571429,NA,NA,NA,NA,4.507142857142857,-0.8130839433841177,3.8267657986639065
Denmark,DNK,DD,Wave 2 - 2023,Denmark Democrats,Danmarksdemokraterne,1,Radical Right,821,9062,9,8.4,7.333333333333333,4.833333333333333,5.875,7.222222222222222,8.777777777777779,1.4444444444444444,5.777777777777778,6,8.333333333333334,8.285714285714286,7.666666666666667,5.666666666666667,5.555555555555555,1.7777777777777777,9,4,7.666666666666667,7.666666666666667,7.666666666666667,3.6666666666666665,3.4444444444444446,4.333333333333333,NA,NA,NA,NA,6.808333333333334,1.2625928422890325,6.742644860079315
Estonia,EST,Ref,Wave 1 - 2018,Estonian Reform Party,Eesti Reformierakond,3,Liberal,901,821,10,10,5.9,4.3,4,2.3,0.9,NA,NA,NA,NA,NA,NA,8.2,NA,5.2,4.7,7,3.7,NA,7.3,9.2,NA,NA,7.4,5.7,5.7,6.3,3.48,-0.8320954742915523,3.8000586902734916
Estonia,EST,Ref,Wave 2 - 2023,Estonian Reform Party,Eesti Reformierakond,3,Liberal,901,821,9,9,4.777777777777778,2.3333333333333335,2.4444444444444446,2.2222222222222223,0.8888888888888888,5.555555555555555,9.222222222222221,5.555555555555555,4.888888888888889,5.111111111111111,4.444444444444445,7.666666666666667,8.444444444444445,6.888888888888889,3.888888888888889,7,3,4.888888888888889,7.222222222222222,9.444444444444445,7.111111111111111,8.444444444444445,NA,NA,NA,NA,2.533333333333333,-1.7556291885960695,2.5026926270025096
Estonia,EST,EK,Wave 1 - 2018,Estionan Centre Party,Eesti Keskerakond,3,Liberal,902,533,10,10,5.1,4.7,5.8,4.9,4.4,NA,NA,NA,NA,NA,NA,3.4,NA,4.4,3.4,3.9,5.1,NA,3.7,6.4,NA,NA,5.5,6.3,4.9,7.1,4.98,0.20411656759298438,5.255713547991502
Estonia,EST,EK,Wave 2 - 2023,Estionan Centre Party,Eesti Keskerakond,3,Liberal,902,533,9,9,3.6666666666666665,4.222222222222222,3.888888888888889,5.666666666666667,4.666666666666667,7.444444444444445,4.777777777777778,5.888888888888889,5.666666666666667,6.777777777777778,5,3.3333333333333335,6.888888888888889,5.444444444444445,1.8888888888888888,4.222222222222222,4.555555555555555,4.333333333333333,4.111111111111111,7,4,6,NA,NA,NA,NA,4.4222222222222225,-0.6361723720824659,4.075288473312066
Estonia,EST,SDE,Wave 1 - 2018,Social Democratic Party,Sotsiaaldemokraatlik Erakond,5,Social Democratic,903,1150,10,10,4.8,3.8,3.9,4,2.6,NA,NA,NA,NA,NA,NA,3.2,NA,6.3,2.2,7.8,2.3,NA,3.4,8.9,NA,NA,7.6,4.2,7,6.3,3.82,-0.7453890490954094,3.921862552736415
Estonia,EST,SDE,Wave 2 - 2023,Social Democratic Party,Sotsiaaldemokraatlik Erakond,5,Social Democratic,903,1150,9,8.96,3.888888888888889,2,2.111111111111111,3,2.3333333333333335,7.888888888888889,5,5.444444444444445,4.888888888888889,6.5,4.444444444444445,2.6666666666666665,6.222222222222222,7.333333333333333,1.7777777777777777,9,2,6.666666666666667,3,9.444444444444445,8.333333333333334,9,NA,NA,NA,NA,2.6666666666666665,-1.9566452752481915,2.220308297167409
Estonia,EST,Isamaa,Wave 1 - 2018,Christian Democratic and national-conservative,Isamaa,2,Conservatives,904,685,10,10,5.8,5.1,5.2,3.6,2.8,NA,NA,NA,NA,NA,NA,6.9,NA,3,7.2,2.6,6.5,NA,7.2,8,NA,NA,6.4,5.9,5.7,5.5,4.5,-0.12013217010920585,4.800213871220017
Estonia,EST,Isamaa,Wave 2 - 2023,Christian Democratic and national-conservative,Isamaa,2,Conservatives,904,685,9,9,4.222222222222222,4.777777777777778,4.222222222222222,4,2.4444444444444446,2.4444444444444446,7.555555555555555,6,5,5.777777777777778,5.222222222222222,5.888888888888889,5.444444444444445,2.5555555555555554,8.333333333333334,1.7777777777777777,6.777777777777778,7.777777777777778,7.333333333333333,6.666666666666667,3.5555555555555554,5.222222222222222,NA,NA,NA,NA,3.9333333333333336,-0.738256893399963,3.93188169617852
Estonia,EST,EVA,Wave 1 - 2018,Free Party,Eesti Vabaerakond,2,Conservatives,905,NA,10,9.6875,3.8,4.1,4.9,7.7,7.6,NA,NA,NA,NA,NA,NA,6.2,NA,4.2222223,6,5.5555553,4.2,NA,6.1,7.2222223,NA,NA,3.4444444,5.9,7.3,3.8888888,5.62,0.20245339423608566,5.253377147449588
Estonia,EST,EKRE,Wave 1 - 2018,Conservative People's Party of Estonia,Eesti Konservatiivne Rahvaerakond,1,Radical Right,906,4094,10,9.9375,9,6.7,8.4,8.9,8.1,NA,NA,NA,NA,NA,NA,5,NA,0.4,9.7,1.3,8.8,NA,8.8,2.3,NA,NA,2.1111112,9.2,3.3,9.1,8.22,3.1866695065124215,9.445558385196144
Estonia,EST,EKRE,Wave 2 - 2023,Conservative People's Party of Estonia,Eesti Konservatiivne Rahvaerakond,1,Radical Right,906,4094,9,9,9.222222222222221,7.888888888888889,8.222222222222221,8.555555555555555,8.666666666666666,1,3.5555555555555554,8.222222222222221,7.666666666666667,8.11111111111111,7.555555555555555,4.333333333333333,5.111111111111111,0.1111111111111111,9.666666666666666,0.5555555555555556,7.888888888888889,9.666666666666666,7.555555555555555,2.111111111111111,0.7777777777777778,1.4444444444444444,NA,NA,NA,NA,8.511111111111111,3.08358740193622,9.300750218329787
Estonia,EST,EER,Wave 1 - 2018,Estonian Greens,Erakond Eestimaa Rohelised,7,Green,907,NA,10,8.6875,4.8,2.5555556,3.5555556,6.3,7,NA,NA,NA,NA,NA,NA,3.4,NA,6.6,1.6666666,7.7,2,NA,3.2222223,6.857143,NA,NA,3.5714285,7,7,4.25,4.84222224,-0.45799772597622807,4.325585496163719
Estonia,EST,E200,Wave 2 - 2023,Estonia 200,Eesti 200,3,Liberal,908,7340,9,8.68,4.111111111111111,1.6666666666666667,2,2.3333333333333335,2.6666666666666665,7.555555555555555,7.888888888888889,6.111111111111111,4.777777777777778,5.75,4.222222222222222,6.666666666666667,6.888888888888889,7.777777777777778,2,8.444444444444445,1.7777777777777777,5.555555555555555,6,9.222222222222221,8.777777777777779,9.11111111111111,NA,NA,NA,NA,2.5555555555555554,-2.170228010927522,1.9202705306202392
Finland,FIN,KESK,Wave 1 - 2018,Centre Party,Keskusta / Centern,11,Agrarian,1001,901,11,10.75,3.4545455,5.1,5.2,4.3,3.3636363,NA,NA,NA,NA,NA,NA,6.2727275,NA,5.090909,5.4545455,2.4545455,6.3636365,NA,6.4,5.5454545,NA,NA,6.181818,4.7272725,5.2727275,6.2727275,4.28363636,-0.5384006301024431,4.212636723870836
Finland,FIN,KESK,Wave 2 - 2023,Centre Party,Keskusta / Centern,11,Agrarian,1001,901,11,10.92,3.4545454545454546,4,4.090909090909091,4.363636363636363,4.181818181818182,6.454545454545454,7.7272727272727275,7.111111111111111,6.363636363636363,6.454545454545454,6.363636363636363,5.909090909090909,7.090909090909091,5.636363636363637,5.090909090909091,3.1818181818181817,5.818181818181818,4.818181818181818,6.181818181818182,5.2727272727272725,3.272727272727273,5.818181818181818,NA,NA,NA,NA,4.018181818181818,-0.9929321848272197,3.574117734631985
Finland,FIN,PS,Wave 1 - 2018,Finns Party,Perussuomalaiset / Sannfinländarna,1,Radical Right,1002,1689,11,10.8125,7.4545455,8.1,8.181818,8.5,7.909091,NA,NA,NA,NA,NA,NA,6.3636365,NA,0.36363637,9.363636,0.8181818,8.727273,NA,8.3,1.3636364,NA,NA,2.1818182,8.272727,4.909091,7.7272725,8.0290909,2.650640853902899,8.69255351697629
Finland,FIN,PS,Wave 2 - 2023,Finns Party,Perussuomalaiset / Sannfinländarna,1,Radical Right,1002,1689,11,10.92,7.818181818181818,7.909090909090909,8,8.090909090909092,8.454545454545455,1.4545454545454546,4.7272727272727275,6.222222222222222,6.181818181818182,6.909090909090909,6,6.818181818181818,4.363636363636363,0.7272727272727273,9.181818181818182,1.1818181818181819,8.909090909090908,8.909090909090908,7.2727272727272725,1.1818181818181819,1.0909090909090908,1.1818181818181819,NA,NA,NA,NA,8.054545454545455,2.5188102677861033,8.507359922113483
Finland,FIN,KOK,Wave 1 - 2018,National Coalition Party,Kansallinen kokoomus / Samlingspartiet,3,Liberal,1003,495,11,10.75,3.5454545,4.1,4.7,3.1,2.2727273,NA,NA,NA,NA,NA,NA,8.181818,NA,6.090909,4.3636365,4.818182,6.4545455,NA,8.1,8.818182,NA,NA,7,5,5.181818,6.090909,3.54363636,-1.0265573283897116,3.5268816462738632
Finland,FIN,KOK,Wave 2 - 2023,National Coalition Party,Kansallinen kokoomus / Samlingspartiet,3,Liberal,1003,495,11,10.96,3,3.1818181818181817,3.5454545454545454,2.4545454545454546,1,7.7272727272727275,9.545454545454545,7,6.2727272727272725,6.2727272727272725,5.636363636363637,8.727272727272727,9.090909090909092,7.7272727272727275,3.909090909090909,5.636363636363637,6.2727272727272725,4.636363636363637,8.818181818181818,9.363636363636363,5.454545454545454,7.2727272727272725,NA,NA,NA,NA,2.6363636363636362,-1.7281199431979815,2.5413371949840364
Finland,FIN,SDP,Wave 1 - 2018,Social Democratic Party of Finland,Sosialidemokraattinen puolue / Socialdemokratiska parti,5,Social Democratic,1004,1303,11,10.75,4.7272725,4.5,4.8,4.9,4,NA,NA,NA,NA,NA,NA,3.2727273,NA,6.090909,3.6363637,5.3636365,4.6363635,NA,3.6,7.7272725,NA,NA,6.4545455,4.5454545,5.6363635,5.6363635,4.5854545,-0.228848413770076,4.647490951777788
Finland,FIN,SDP,Wave 2 - 2023,Social Democratic Party of Finland,Sosialidemokraattinen puolue / Socialdemokratiska parti,5,Social Democratic,1004,1303,11,10.92,3.272727272727273,2.8181818181818183,2.909090909090909,4,3.272727272727273,8.454545454545455,6.2727272727272725,6.9,6.636363636363637,7.1,6.181818181818182,3,7.7272727272727275,8.272727272727273,2.909090909090909,7.818181818181818,4,4.7272727272727275,3,8.727272727272727,7.2727272727272725,7.818181818181818,NA,NA,NA,NA,3.254545454545455,-1.555062257618979,2.784445989802096
Finland,FIN,VIHR,Wave 1 - 2018,Green League,Vihreä liitto / Gröna förbundet,7,Green,1005,479,11,10.75,5,2.3,3.6,4.9,3.8181818,NA,NA,NA,NA,NA,NA,3.5454545,NA,8.636364,1,8.818182,1.8181819,NA,4,8.454545,NA,NA,6.2727275,5.090909,7.3636365,4.909091,3.92363636,-0.6453173362334602,4.062441767278963
Finland,FIN,VIHR,Wave 2 - 2023,Green League,Vihreä liitto / Gröna förbundet,7,Green,1005,479,11,10.88,3.909090909090909,1.8181818181818181,3,2.8181818181818183,2.1818181818181817,9.090909090909092,7,7.222222222222222,6.818181818181818,7.4,6.181818181818182,4.2727272727272725,5.454545454545454,9.090909090909092,1.3636363636363635,9.181818181818182,2.272727272727273,6.363636363636363,4,9.272727272727273,9.181818181818182,9.454545454545455,NA,NA,NA,NA,2.7454545454545456,-1.689581772845701,2.5954750283746195
Finland,FIN,VAS,Wave 1 - 2018,Left Alliance,Vasemmistoliitto / Vänsterförbundet,6,Radical Left,1006,1044,11,10.5625,5.181818,3.4,4.1,5.4,5.181818,NA,NA,NA,NA,NA,NA,2,NA,7.909091,1.5,8.7,2.2,NA,1.9,5.6363635,NA,NA,5.090909,4.909091,6.7272725,5.6363635,4.6527272,-0.31111312876328406,4.531926736001192
Finland,FIN,VAS,Wave 2 - 2023,Left Alliance,Vasemmistoliitto / Vänsterförbundet,6,Radical Left,1006,1044,11,10.84,4.818181818181818,3,2.6363636363636362,5,5.545454545454546,9.272727272727273,3.909090909090909,7.444444444444445,7.181818181818182,7.4,6.636363636363637,1.3636363636363635,7.636363636363637,8.636363636363637,1.3636363636363635,8.818181818181818,2.1818181818181817,5.7272727272727275,0.9090909090909091,6.7272727272727275,8.272727272727273,8.545454545454545,NA,NA,NA,NA,4.2,-1.0757494495107025,3.4577773054856658
Finland,FIN,KD,Wave 1 - 2018,Christian Democrats,Kristillisdemokraatit / Kristdemokraterna,10,Confessional,1007,703,11,10.0625,5.181818,5,4.888889,3.5555556,3.2,NA,NA,NA,NA,NA,NA,6.7272725,NA,4.909091,5.4,0.90909094,8.3,NA,7.5,7.1,NA,NA,5.5,5.4545455,5.75,5.5454545,4.36525252,-0.42688728471476795,4.369288969118574
Finland,FIN,KD,Wave 2 - 2023,Christian Democrats,Kristillisdemokraatit / Kristdemokraterna,10,Confessional,1007,703,11,10.56,6.181818181818182,4.2727272727272725,4.6,3.8181818181818183,2.727272727272727,5.090909090909091,8,7.75,7.2,6.2,6.181818181818182,7.2,5.545454545454546,5,5,1.2727272727272727,7.818181818181818,7.7272727272727275,7.636363636363637,5.818181818181818,3.5,5,NA,NA,NA,NA,4.32,-0.19190176069357176,4.699393045995323
